,Affix,Root Word,Full Word
1010,able,circumcise,circumcisable
1011,able,circumscribe,circumscribable
1012,able,circumvent,circumventable
1013,able,cite,citable
1014,able,civilize,civilizable
1015,able,claim,claimable
1016,able,clamp,clampable
1017,able,clarify,clarifiable
1018,able,class,classable
1019,able,classify,classifiable
1020,able,clean,cleanable
1021,able,cleanse,cleansable
1022,able,clear,clearable
1023,able,cleave,cleavable
1024,able,clench,clenchable
1025,able,clergy,clergyable
1026,able,click,clickable
1027,able,climb,climbable
1028,able,clink,clinkable
1029,able,clip,clippable
1030,able,clog,cloggable
1031,able,clone,clonable
1032,able,clone,cloneable
1033,able,close,closable
1034,able,close,closeable
1035,able,clot,clottable
1036,able,club,clubable
1037,able,club,clubbable
1038,able,clump,clumpable
1039,able,cluster,clusterable
1040,able,coach,coachable
1041,able,coagulate,coagulable
1042,able,coat,coatable
1043,able,code,codable
1044,able,codify,codifiable
1045,able,cognise,cognisable
1046,able,cognize,cognizable
1047,able,coin,coinable
1048,able,collapse,collapsable
1049,able,collate,collatable
1050,able,collateralize,collateralizable
1051,able,collect,collectable
1052,able,colonise,colonisable
1053,able,colonize,colonizable
1054,able,color,colorable
1055,able,colour,colourable
1056,able,comb,combable
1057,able,combat,combatable
1058,able,combine,combinable
1059,able,command,commandable
1060,able,comment,commentable
1061,able,commerce,commerciable
1062,able,commercialize,commercializable
1063,able,commission,commissionable
1064,able,commit,committable
1065,able,commodify,commodifiable
1066,able,common,commonable
1067,able,commute,commutable
1068,able,compact,compactable
1069,able,compactify,compactifiable
1070,able,companion,companionable
1071,able,compartment,compartmentable
1072,able,compartmentalize,compartmentalizable
1073,able,compass,compassable
1074,able,compassion,compassionable
1075,able,compel,compellable
1076,able,compensate,compensatable
1077,able,compile,compilable
1078,able,complain,complainable
1079,able,complete,completable
1080,able,comply,compliable
1081,able,comport,comportable
1082,able,compose,composable
1083,able,composite,compositable
1084,able,compost,compostable
1085,able,compound,compoundable
1086,able,comprise,comprisable
1087,able,compromise,compromisable
1088,able,compute,computable
1089,able,computerise,computerisable
1090,able,computerize,computerizable
1091,able,conceal,concealable
1092,able,conceive,conceivable
1093,able,conceptualize,conceptualizable
1094,able,concern,concernable
1095,able,conclude,concludable
1096,able,condemn,condemnable
1097,able,condense,condensable
1098,able,condition,conditionable
1099,able,condone,condonable
1100,able,conduct,conductable
1101,able,confer,conferrable
1102,able,confess,confessable
1103,able,confide,confidable
1104,able,configure,configurable
1105,able,confine,confinable
1106,able,confirm,confirmable
1107,able,confiscate,confiscatable
1108,able,confound,confoundable
1109,able,confront,confrontable
1110,able,confuse,confusable
1111,able,confute,confutable
1112,able,conge,congeable
1113,able,congeal,congealable
1114,able,congest,congestable
1115,able,conjecture,conjecturable
1116,able,conjugate,conjugable
1117,able,conjugate,conjugatable
1118,able,conjure,conjurable
1119,able,connect,connectable
1120,able,conquer,conquerable
1121,able,consign,consignable
1122,able,console,consolable
1123,able,consolidate,consolidatable
1124,able,consort,consortable
1125,able,constitute,constitutable
1126,able,constrain,constrainable
1127,able,construe,construable
1128,able,construct,constructable
1129,able,consult,consultable
1130,able,consume,consumable
1131,able,contact,contactable
1132,able,contain,containable
1133,able,containerize,containerizable
1134,able,contemplate,contemplatable
1135,able,content,contentable
1136,able,contest,contestable
1137,able,contextualize,contextualizable
1138,able,continue,continuable
1139,able,contour,contourable
1140,able,contract,contractable
1141,able,contradict,contradictable
1142,able,contrast,contrastable
1143,able,contribute,contributable
1144,able,contrive,contrivable
1145,able,control,controllable
1146,able,converse,conversable
1147,able,convey,conveyable
1148,able,convict,convictable
1149,able,convince,convinceable
1150,able,cook,cookable
1151,able,cool,coolable
1152,able,copy,copiable
1153,able,copulate,copulable
1154,able,copyright,copyrightable
1155,able,cork,corkable
1156,able,correlate,correlatable
1157,able,corroborate,corroborable
1158,able,corrode,corrodable
1159,able,corrupt,corruptable
1160,able,cost,costable
1161,able,couch,couchable
1162,able,counsel,counsellable
1163,able,counterargue,counterarguable
1164,able,countermand,countermandable
1165,able,countervail,countervailable
1166,able,couple,couplable
1167,able,court,courtable
1168,able,cover,coverable
1169,able,covet,covetable
1170,able,crack,crackable
1171,able,craft,craftable
1172,able,cram,crammable
1173,able,crash,crashable
1174,able,crave,craveable
1175,able,crawl,crawlable
1176,able,crease,creasable
1177,able,create,creatable
1178,able,credit,creditable
1179,able,crew,crewable
1180,able,criminalize,criminalizable
1181,able,criticize,criticizable
1182,able,critique,critiquable
1183,able,crop,cropable
1184,able,crop,croppable
1185,able,cross,crossable
1186,able,crown,crownable
1187,able,crucify,crucifiable
1188,able,crumble,crumblable
1189,able,crunch,crunchable
1190,able,crush,crushable
1191,able,crystallize,crystallizable
1192,able,cuddle,cuddlable
1193,able,cue,cueable
1194,able,cull,cullable
1195,able,cultivate,cultivatable
1196,able,culture,culturable
1197,able,curate,curatable
1198,able,curb,curbable
1199,able,curl,curlable
1200,able,curse,cursable
1201,able,curtail,curtailable
1202,able,custom,customable
1203,able,customize,customizable
1204,able,cut,cuttable
1205,able,cycle,cyclable
1206,able,damage,damageable
1207,able,dam,dammable
1208,able,damp,dampable
1209,able,dance,danceable
1210,able,darn,darnable
1211,able,date,dateable
1212,able,dativize,dativizable
1213,able,daub,daubable
1214,able,daunt,dauntable
1215,able,deactivate,deactivatable
1216,able,deadlock,deadlockable
1217,able,deal,dealable
1218,able,debate,debateable
1219,able,debit,debitable
1220,able,debug,debuggable
1221,able,debunk,debunkable
1222,able,decant,decantable
1223,able,decay,decayable
1224,able,deceive,deceivable
1225,able,decentralize,decentralizable
1226,able,decide,decidable
1227,able,decipher,decipherable
1228,able,declare,declarable
1229,able,declassify,declassifiable
1230,able,decline,declinable
1231,able,decode,decodable
1232,able,decompile,decompilable
1233,able,decompose,decomposable
1234,able,decompound,decompoundable
1235,able,deconstruct,deconstructable
1236,able,decontextualize,decontextualizable
1237,able,decouple,decouplable
1238,able,decoy,decoyable
1239,able,decrease,decreasable
1240,able,decree,decreeable
1241,able,decrement,decrementable
1242,able,decry,decriable
1243,able,decrypt,decryptable
1244,able,deduct,deductable
1245,able,default,defaultable
1246,able,defeat,defeatable
1247,able,defer,deferrable
1248,able,defy,defiable
1249,able,defile,defilable
1250,able,define,definable
1251,able,deflate,deflatable
1252,able,deflect,deflectable
1253,able,deform,deformable
1254,able,defray,defrayable
1255,able,defrost,defrostable
1256,able,defuse,defusable
1257,able,degrade,degradable
1258,able,dehydrate,dehydratable
1259,able,deject,dejectable
1260,able,delay,delayable
1261,able,delegate,delegatable
1262,able,delete,deletable
1263,able,delist,delistable
1264,able,deliver,deliverable
1265,able,delude,deludable
1266,able,demand,demandable
1267,able,demise,demisable
1268,able,democratize,democratizable
1269,able,demold,demoldable
1270,able,demolish,demolishable
1271,able,demonize,demonizable
1272,able,demonstrate,demonstratable
1273,able,demount,demountable
1274,able,demur,demurrable
1275,able,denature,denaturable
1276,able,deny,deniable
1277,able,denote,denotable
1278,able,denounce,denounceable
1279,able,dent,dentable
1280,able,denumerare,denumerable
1281,able,depend,dependable
1282,able,depict,depictable
1283,able,deplete,depletable
1284,able,depolymerize,depolymerizable
1285,able,deport,deportable
1286,able,depose,deposable
1287,able,depower,depowerable
1288,able,depress,depressable
1289,able,deprive,deprivable
1290,able,depute,deputable
1291,able,derail,derailable
1292,able,dereference,dereferenceable
1293,able,deride,deridable
1294,able,derive,derivable
1295,able,derogate,derogatable
1296,able,descend,descendable
1297,able,descry,descriable
1298,able,describe,describable
1299,able,deselect,deselectable
1300,able,design,designable
1301,able,designate,designatable
1302,able,despise,despisable
1303,able,destroy,destroyable
1304,able,desynchronise,desynchronisable
1305,able,detain,detainable
1306,able,detect,detectable
1307,able,determine,determinable
1308,able,determinize,determinizable
1309,able,deter,deterrable
1310,able,detono,detonable
1311,able,detonate,detonatable
1312,able,detoxify,detoxifiable
1313,able,detract,detractable
1314,able,detune,detunable
1315,able,develop,developable
1316,able,devise,devisable
1317,able,devolve,devolvable
1318,able,devour,devourable
1319,able,dewater,dewaterable
1320,able,dispose,diagnosable
1321,able,diagonalise,diagonalisable
1322,able,diagonalize,diagonalizable
1323,able,diagram,diagrammable
1324,able,dial,dialable
1325,able,dialyse,dialysable
1326,able,dialyze,dialyzable
1327,able,dictate,dictatable
1328,able,diff,diffable
1329,able,differentiate,differentiable
1330,able,diffract,diffractable
1331,able,diffuse,diffusable
1332,able,dig,diggable
1333,able,digitize,digitizable
1334,able,dignify,dignifiable
1335,able,dilate,dilatable
1336,able,dilute,dilutable
1337,able,dimerize,dimerizable
1338,able,diminish,diminishable
1339,able,dim,dimmable
1340,able,dip,dippable
1341,able,direct,directable
1342,able,disable,disableable
1343,able,disadvantage,disadvantageable
1344,able,disallow,disallowable
1345,able,disappear,disappearable
1346,able,disassemble,disassemblable
1347,able,disavow,disavowable
1348,able,disbar,disbarrable
1349,able,disbelieve,disbelievable
1350,able,discard,discardable
1351,able,discharge,dischargeable
1352,able,discipline,disciplinable
1353,able,disclose,disclosable
1354,able,disconnect,disconnectable
1355,able,discontinue,discontinuable
1356,able,discount,discountable
1357,able,discourage,discourageable
1358,able,discover,discoverable
1359,able,discredit,discreditable
1360,able,discuss,discussable
1361,able,disdain,disdainable
1362,able,disguise,disguisable
1363,able,disgust,disgustable
1364,able,dishwasher,dishwasherable
1365,able,disinfect,disinfectable
1366,able,dislike,dislikable
1367,able,dislocate,dislocatable
1368,able,dislodge,dislodgeable
1369,able,dismantle,dismantlable
1370,able,dismantle,dismantleable
1371,able,dismiss,dismissable
1372,able,dismount,dismountable
1373,able,disorder,disorderable
1374,able,dispatch,dispatchable
1375,able,dispel,dispellable
1376,able,dispense,dispensable
1377,able,disperse,dispersable
1378,able,displace,displaceable
1379,able,display,displayable
1380,able,dispose,disposable
1381,able,disprove,disprovable
1382,able,dispute,disputable
1383,able,disqualify,disqualifiable
1384,able,disquote,disquotable
1385,able,disregard,disregardable
1386,able,disrupt,disruptable
1387,able,dissect,dissectable
1388,able,disseminate,disseminatable
1389,able,dissolve,dissolvable
1390,able,dissuade,dissuadable
1391,able,distend,distendable
1392,able,distill,distillable
1393,able,distinguish,distinguishable
1394,able,distort,distortable
1395,able,distract,distractable
1396,able,distrain,distrainable
1397,able,distribute,distributable
1398,able,ditch,ditchable
1399,able,dive,divable
1400,able,dive,diveable
1401,able,diversify,diversifiable
1402,able,divert,divertable
1403,able,divest,divestable
1404,able,divide,dividable
1405,able,divine,divinable
1406,able,divorce,divorceable
1407,able,divulge,divulgeable
1408,able,dock,dockable
1409,able,doctor,doctorable
1410,able,doctrine,doctrinable
1411,able,document,documentable
1412,able,dodge,dodgeable
1413,able,domestic,domesticable
1414,able,domesticate,domesticatable
1415,able,dominate,dominable
1416,able,dominate,dominatable
1417,able,donate,donatable
1418,able,dope,dopable
1419,able,double,doublable
1420,able,doubt,doubtable
1421,able,dow,dowable
1422,able,down,downable
1423,able,downgrade,downgradable
1424,able,download,downloadable
1425,able,downscale,downscalable
1426,able,draft,draftable
1427,able,drag,draggable
1428,able,drain,drainable
1429,able,dramatise,dramatisable
1430,able,dramatize,dramatizable
1431,able,draw,drawable
1432,able,dread,dreadable
1433,able,dream,dreamable
1434,able,drill,drillable
1435,able,drive,drivable
1436,able,drive,driveable
1437,able,drizzle,drizzleable
1438,able,drop,droppable
1439,able,drown,drownable
1440,able,drug,druggable
1441,able,dry,dryable
1442,able,dualise,dualisable
1443,able,dualize,dualizable
1444,able,duck,duckable
1445,able,dump,dumpable
1446,able,dunk,dunkable
1447,able,dupe,dupable
1448,able,duplicate,duplicatable
1449,able,dust,dustable
1450,able,duty,dutiable
1451,able,dye,dyeable
1452,able,earmark,earmarkable
1453,able,earn,earnable
1454,able,eat,eatable
1455,able,echo,echoable
1456,able,eclipse,eclipsable
1457,able,edit,editable
1458,able,educate,educatable
1459,able,efface,effaceable
1460,able,effray,effrayable
1461,able,eject,ejectable
1462,able,elect,electable
1463,able,electrify,electrifiable
1464,able,electrolyze,electrolyzable
1465,able,electroplate,electroplatable
1466,able,elevate,elevatable
1467,able,elicit,elicitable
1468,able,elide,elidable
1469,able,embalm,embalmable
1470,able,embarrass,embarrassable
1471,able,embed,embeddable
1472,able,embellish,embellishable
1473,able,embody,embodiable
